W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	W52	W53	W54	W55	W56	W57	W58	W59	W60	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	I22	I23	I24	I25	I26	I27	I28	I29	I30	I31	I32	I33	I34	I35	I36	I37	I38	I39	I40	I41	I42	I43	I44	I45	I46	I47	I48	I49	I50	I51	I52	I53	I54	I55	I56	I57	I58	I59	I60	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60
0	21.75	0.127306887	0	0	0	21.75	0.124602364	0	0.097630006	0.087627956	0	0	0	7.730416574	0	0	0	0.125410957	0	0	0.126637653	0	0	0	0.134249193	0	0.100929269	0	0	0	21.75	0	0	0	0.125503455	0	0.12603694	0.13337594	0.131754467	0	0.127766636	0	0	0	0.113055931	0.125124144	0	0	0	0.130271757	0	0.125729595	0.10678474	0	0	0.130629282	0	0.1166683	0.115963731	0	0	0	0	0	21.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125243559	0.124249316	0	0	0.115254633	0	0	0	0	0	0.132187235	0	0	0.131431867	6.842855149	0	0	0	0	0	0	0.134068718	0	0.111312438	0	0	0	0.132530757	0	0	0	0.110513693	0	7.257098931	0.130442997	0	0	0	0	0.101208469	0	0.081083049	0	0	0	0.119758437	0.100163544	0.119497289	6.934453629	0.117991874	0	0	0	0	0	0	0	0.113889354	6.333489896	0.101173103	0	0	0	0	0	0.099967384	0	0	0	0	0	0.125064768	0	0	0.114005954	0	0.115023518	0	0	0	0	0.122375557	0	0	0	0	6.690137626	0	0	0	0	0.119231942	0	0.125680185	0	0	0	0	0
0	21.75	0.127329329	0	0	0	21.75	0.124639489	0	0.097900958	0.087869953	0	0	0	7.660034771	0	0	0	0.125461161	0	0	0.12668374	0	0	0	0.134305859	0	0.100982725	0	0	0	21.75	0	0	0	0.125517279	0	0.126110792	0.133407953	0.131797697	0	0.12778052	0	0	0	0.113121836	0.125172515	0	0	0	0.130342592	0	0.125777307	0.106834743	0	0	0.13070798	0	0.116718263	0.116036741	0	0	0	0	0	12.34334651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12528986	0.124289893	0	0	0.115439893	0	0	0	0	0	0.132219053	0	0	0.13147127	6.798759146	0	0	0	0	0	0	0.134113515	0	0.111480408	0	0	0	0.132571714	0	0	0	0.110553026	0	7.199809046	0.130539256	0	0	0	0	0.101258017	0	0.081118994	0	0	0	0.119779061	0.100172571	0.119506756	6.874166598	0.11803767	0	0	0	0	0	0	0	0.113917197	6.298139955	0.101361528	0	0	0	0	0	21.75	0	0	0	0	0	0.125094136	0	0	0.114053804	0	0.115053754	0	0	0	0	0.122433914	0	0	0	0	6.633705783	0	0	0	0	0.119254687	0	0.125715456	0	0	0	0	0
0	21.75	0.127352257	0	0	0	11.6170673	0.12467677	0	0.098169122	0.088117297	0	0	0	7.592377653	0	0	0	0.125510926	0	0	0.126729495	0	0	0	0.134361728	0	0.101035484	0	0	0	21.75	0	0	0	0.125553348	0	0.126183532	0.133440057	0.131840752	0	0.127795327	0	0	0	0.113186829	0.125220598	0	0	0	0.130412749	0	0.125824669	0.106884561	0	0	0.13078565	0	0.116767903	0.1161085	0	0	0	0	0	7.112392231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12533566	0.124330325	0	0	0.115624881	0	0	0	0	0	0.132250996	0	0	0.131510592	6.756373649	0	0	0	0	0	0	0.134157954	0	0.111645446	0	0	0	0.132612522	0	0	0	0.11059204	0	7.144733745	0.130633523	0	0	0	0	0.101307234	0	0.081192196	0	0	0	0.119816012	0.100192179	0.119516859	6.816213339	0.118082882	0	0	0	0	0	0	0	0.113945075	6.264157769	0.101552089	0	0	0	0	0	21.75	0	0	0	0	0	0.125123472	0	0	0.114100818	0	0.115083871	0	0	0	0	0.12249178	0	0	0	0	6.579450306	0	0	0	0	0.119302959	0	0.125750453	0	0	0	0	0
0	21.75	0.127375603	0	0	0	7.598254534	0.124723987	0	0.09843444	0.088369367	0	0	0	7.527337368	0	0	0	0.125560229	0	0	0.126774889	0	0	0	0.1344168	0	0.101087537	0	0	0	18.17687026	0	0	0	0.125589291	0	0.126255162	0.133472206	0.131883594	0	0.127810965	0	0	0	0.113250908	0.12526836	0	0	0	0.1304822	0	0.125871653	0.106951692	0	0	0.130862287	0	0.116817187	0.116179022	0	0	0	0	0	7.05455905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12538098	0.124343891	0	0	0.115809473	0	0	0	0	0	0.132303051	0	0	0.131549833	6.715632567	0	0	0	0	0	0	0.134202046	0	0.11180764	0	0	0	0.132653182	0	0	0	0.110630747	0	7.091787518	0.130725882	0	0	0	0	0.101356127	0	0.081263548	0	0	0	0.119852603	0.100212123	0.119527572	6.760504079	0.118127538	0	0	0	0	0	0	0	0.113972987	0	0.101360393	0	0	0	0	0	21.75	0	0	0	0	0	0.125178683	0	0	0.114147042	0	0.115113877	0	0	0	0	0.122549164	0	0	0	0	6.526580881	0	0	0	0	0.119350382	0	0.125785192	0	0	0	0	0
0	21.75	0.127399338	0	0	0	7.53054502	0.124770915	0	0.098696898	0.088625612	0	0	0	7.464812802	0	0	0	0.125609084	0	0	0.126819931	0	0	0	0.134471103	0	0.101138914	0	0	0	7.37795393	0	0	0	0.125625109	0	0.126325722	0.133504387	0.131926227	0	0.127827384	0	0	0	0.113314107	0.125315808	0	0	0	0.130550959	0	0.125918269	0.107017928	0	0	0.130937923	0	0.116866119	0.116248355	0	0	0	0	0	6.998973267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125425874	0.124358363	0	0	0.115993587	0	0	0	0	0	0.132354484	0	0	0.131589026	6.676474955	0	0	0	0	0	0	0.134245837	0	0.111997763	0	0	0	0.13269373	0	0	0	0.110669194	0	7.040890748	0.130816449	0	0	0	0	0.101404707	0	0.081334617	0	0	0	0.119888855	0.100232389	0.119538866	6.706952502	0.118171666	0	21.75	0	0	0	0	0	0.114000933	0	0.101184828	0	0	0	0	0	21.75	0	0	0	0	0	0.125232888	0	0	0.114192515	0	0.115127386	0	0	0	0	0.122606076	0	0	0	0	6.475750475	0	0	0	0	0.119396998	0	0.125819686	0	0	0	0	0
0	21.75	0.127423446	0	0	0	7.442060928	0.124817566	0	0.098956496	0.088885531	0	0	0	7.404707606	0	0	0	0.125657516	0	0	0.126864642	0	0	0	0.134524682	0	0.101189653	0	0	0	7.307662033	0	0	0	0.125660815	0	0.126395259	0.133536605	0.131968662	0	0.127844549	0	0	0	0.113376471	0.125339515	0	0	0	0.130619049	0	0.125964538	0.107083312	0	0	0.131012598	0	0.116914715	0.116316555	0	0	0	0	0	6.945543988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125470301	0.124373632	0	0	0.116177059	0	0	0	0	0	0.132405265	0	0	0.131628111	6.638835512	0	0	0	0	0	0	0.134289279	0	0.112184017	0	0	0	0.132734111	0	0	0	0.110697498	0	6.991960182	0.130905243	0	0	0	0	0.1014238	0	0.081403963	0	0	0	0.119924785	0.100252963	0.119550716	6.655475619	0.118215291	0	21.75	0	0	0	0	0	0.114028912	0	0.101024417	0	0	0	0	0	21.75	0	0	0	0	0	0.125286139	0	0	0.114237278	0	0.115141418	0	0	0	0	0.122662528	0	0	0	0	0	0	0	0	0	0.119442852	0	0.125853946	0	0	0	0	0
0	21.75	0.127447908	0	0	0	7.356978367	0.124863949	0	0.099213231	0.089148651	0	0	0	7.346928713	0	0	0	0.125705542	0	0	0.126909035	0	0	0	0.13457757	0	0.101239786	0	0	0	7.240792411	0	0	0	0.125662809	0	0.126463814	0.133568855	0.132010907	0	0.12786242	0	0	0	0.113438036	0.125363825	0	0	0	0.130686485	0	0.126010475	0.107147878	0	0	0.131086347	0	0.116962986	0.116383672	0	0	0	0	0	6.89419528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125514381	0.124389755	0	0	0.116359892	0	0	0	0	0	0.132455521	0	0	0.13166719	0	0	0	0	0	0	0	0.134332485	0	0.112366637	0	0	0	0.132774428	0	0	0	0.110725983	0	6.944927238	0.130992439	0	0	0	0	0.101443702	0	0.081471671	0	0	0	0.11996041	0.100273832	0.119563098	0	0.118258438	0	21.75	0	0	0	0	0	0.114056925	0	0.100878237	0	0	0	0	0	21.75	0	0	0	0	0	0.125338486	0	0	0.114281366	0	0.115155952	0	0	0	0	0.122718528	0	0	0	0	0	0	0	0	0	0.119487982	0	0.125887985	0	0	0	0	0
0	21.75	0.127472702	0	0	0	7.275166233	0.124910068	0	0.099467101	0.089414524	0	0	0	7.29138643	0	0	0	0.125753177	0	0	0.126953121	0	0	0	0.134629796	0	0.101289338	0	0	0	7.176506936	0	0	0	0.125665975	0	0.126531422	0.133601132	0.132052966	0	0.127880958	0	0	0	0.113498833	0.125388701	0	0	0	0.130753282	0	0.126056089	0.107211655	0	0	0.131159199	0	0.117010937	0.116449747	0	0	0	0	0	6.844846163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125558118	0.124406677	0	0	0.116541983	0	0	0	0	0	0.132505265	0	0	0.13170625	0	0	0	0	0	0	0	0.134375451	0	0.112545738	0	0	0	0.13281467	0	0	0	0.110754627	0	6.899718002	0.131078093	0	0	0	0	0.101464366	0	0.081537826	0	0	0	0.119995747	0.100294984	0.11957599	0	0.118301131	0	21.75	0	0	0	0	0	0.114084972	0	0.100729027	0	0	0	0	0	21.75	0	0	0	0	0	0.125389975	0	0	0.114324814	0	0.115170962	0	0	0	0	0.122774087	0	0	0	0	0	0	0	0	0	0.119532428	0	0.125921815	0	0	0	0	0
0	21.75	0.127497806	0	0	0	7.219887491	0.124953959	0	0.099732532	0.089699456	0	0	0	7.237994519	0	0	0	0.125800435	0	0	0.126996908	0	0	0	0.134681387	0	0.1013285	0	0	0	7.113999362	0	0	0	0.125670252	0	0.126598117	0.133633429	0.132094841	0	0.127900123	0	0	0	0.113558893	0.125414108	0	0	0	0.130819451	0	0.126101391	0.107274671	0	0	0.131231183	0	0.117058573	0.116514823	0	0	0	0	0	6.797419857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12560153	0.124424359	0	0	0.116723251	0	0	0	0	0	0.132554524	0	0	0.131745292	0	0	0	0	0	0	0	0.13441819	0	0.112741282	0	0	0	0.132854842	0	0	0	0.110783426	0	6.856262485	0.131162275	0	0	0	0	0.101485748	0	0.081621028	0	0	0	0.120030812	0.100319686	0.119589369	0	0.118343391	0	21.75	0	0	0	0	0	0.114113051	0	0.100592983	0	0	0	0	0	21.75	0	0	0	0	0	0.125440651	0	0	0.114367657	0	0.115170036	0	0	0	0	0.122802164	0	0	0	0	0	0	0	0	0	0.119576223	0	0.125955446	0	0	0	0	0
0	21.75	0.127523203	0	0	0	7.16674426	0.12494849	0	0.099987996	0.089985701	0	0	0	7.186670065	0	0	0	0.125847327	0	0	0.127040406	0	0	0	0.134732371	0	0.101367503	0	0	0	7.053495145	0	0	0	0.125675584	0	0.126663931	0.133685742	0.132136536	0	0.127919881	0	0	0	0.113618242	0.125440014	0	0	0	0.130885005	0	0.12614639	0.107336953	0	0	0.131302324	0	0.117105902	0.116578937	0	0	0	0	0	6.751842323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125644633	0.124442762	0	0	0.11690362	0	0	0	0	0	0.132603318	0	0	0.131784316	0	0	0	0	0	0	0	0.134460711	0	0.112932795	0	0	0	0.132894947	0	0	0	0.110812374	0	6.814493182	0.131245046	0	0	0	0	0.101507806	0	0.081702125	0	0	0	0.120065618	0.100344523	0.119603215	0	0.118385239	0	21.75	0	0	0	0	0	0.114141164	0	0.100853398	0	0	0	0	0	21.75	0	0	0	0	0	0.125490556	0	0	0.114409924	0	0.115170167	0	0	0	0	0.122830844	0	0	0	0	0	0	0	0	0	0.119619403	0	0.125988888	0	0	0	0	0
0	21.75	0.127548872	0	0	0	7.115691084	0.124944705	0	0.100240331	0.090272928	0	0	0	7.137333349	0	0	0	0.125893867	0	0	0.127083623	0	0	0	0.134782772	0	0.101406353	0	0	0	6.994622375	0	0	0	0.125681918	0	0.126728894	0.133737306	0.132178054	0	0.127940198	0	0	0	0.113676908	0.125466387	0	0	0	0.130949956	0	0.126191096	0.107398528	0	0	0.13137265	0	0.117152928	0.116642127	0	0	0	0	0	6.708042378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12568744	0.12446185	0	0	0.117083019	0	0	0	0	0	0.13265167	0	0	0.131823321	0	0	0	0	0	0	0	0.134503023	0	0.113147309	0	0	0	0.132934985	0	0	0	0.110841463	0	6.774345187	0.131326465	0	0	0	0	0.101511814	0	0.081781221	0	0	0	0.12010018	0.100369492	0.119617509	0	0.118426697	0	21.75	0	0	0	0	0	0.11416931	0	0.101104287	0	0	0	0	0	21.75	0	0	0	0	0	0.125539729	0	0	0.114451646	0	0.11516147	0	0	0	0	0.122860086	0	0	0	0	0	0	0	0	0	0.119661999	0	0.126022151	0	0	0	0	0
0	21.75	0.127574794	0	0	21.75	7.064572884	0.124942512	0	0.100489554	0.090577219	0	0	0	7.08990751	0	0	0	0.125940062	0	0	0.127126565	0	0	0	0.13483261	0	0.101461443	0	0	0	6.938024127	0	0	0	0.125719035	0	0.126793032	0.13378815	0.132219396	0	0.127961038	0	0	0	0.113734914	0.125493195	0	0	0	0.131014312	0	0.126235514	0.107459415	0	0	0.131415623	0	0.117199655	0.116704424	0	0	0	0	0	6.665951579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125729965	0.124462244	0	0	0.117261384	0	0	0	0	0	0.132699598	0	0	0.131862306	0	0	0	0	0	0	0	0.134545132	0	0.113357059	0	0	0	0.132974958	0	0	0	0.110870687	0	0	0.131406589	0	0	0	0	0.101517131	0	0.081858415	0	0	0	0.120134511	0.100394588	0.119632232	0	0.118467781	0	21.75	0	0	0	0	0	0.114197488	0	0.101366394	0	0	0	0	0	21.75	0	0	0	0	0	0.125588207	0	0	0.114492849	0	0.115154107	0	0	0	0	0.122889851	0	0	0	0	0	0	0	0	0	0.119704042	0	0.126055245	0	0	0	0	0
0	21.75	0.127600946	0	0	21.75	7.014721297	0.124941818	0	0.100735682	0.090881264	0	0	0	7.044318427	0	0	0	0.125985918	0	0	0.127169233	0	0	0	0.134881903	0	0.101525592	0	0	0	6.883376735	0	0	0	0.125755912	0	0.126856368	0.1338383	0.132260558	0	0.127982366	0	0	0	0.113792278	0.125520406	0	0	0	0.131078079	0	0.126279646	0.107519633	0	0	0.131458826	0	0.117246081	0.116742414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125772222	0.124463992	0	0	0.117438659	0	0	0	0	0	0.132747126	0	0	0.131901275	0	0	0	0	0	0	0	0.134587049	0	0.113562233	0	0	0	0.13301487	0	0	0	0.110900043	0	0	0.131485474	0	0	0	0	0.101523658	0	0.08193377	0	0	0	0.120168593	0.100419777	0.119647336	0	0.118508481	0	21.75	0	0	0	0	0	0.11422567	0	0.10162522	0	0	0	0	0	21.75	0	0	0	0	0	0.125635996	0	0	0.114533532	0	0.115147985	0	0	0	0	0.122920072	0	0	0	0	0	0	0	0	0	0.11974553	0	0.126088148	0	0	0	0	0
0	17.22580294	0.127660594	0	0	21.75	6.966793893	0.124942544	0	0.100945955	0.091184831	0	0	0	0	0	0	0	0.126031449	0	0	0.127211639	0	0	0	0.134930674	0	0.101588628	0	0	0	6.831252787	0	0	0	0.125792564	0	0.126918929	0.133887788	0.132301547	0	0.128004156	0	0	0	0.113849025	0.125547997	0	0	0	0.131141271	0	0.126323504	0.107579207	0	0	0.131502236	0	0.117292214	0.116780464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125814221	0.124467024	0	0	0.117642818	0	0	0	0	0	0.132794266	0	0	0.131940223	0	0	0	0	0	0	0	0.134628779	0	0.113763002	0	0	0	0.133054721	0	0	0	0.110929523	0	0	0.131563167	0	0	0	0	0.10153118	0	5.262007224	0	0	0	0.120202289	0.100444905	0.119662656	0	0.118548663	0	21.75	0	0	0	0	0	0.114253705	0	0.101880638	0	0	0	0	0	11.40824441	0	0	0	0	0	0.12568298	0	0	0.114573569	0	0.115142895	0	0	0	0	0.122950565	0	0	0	0	0	0	0	0	0	0.11978634	0	0.126120719	0	0	0	0	0
0	7.785557119	0.127719186	0	0	21.75	6.920716698	0.124944618	0	0.10115443	0.091487704	0	0	0	0	0	0	0	0.126076667	0	0	0.127253791	0	0	0	0.134954357	0	0.101645195	0	0	0	6.78114326	0	0	0	0.125829004	0	0.126980746	0.133936645	0.132342368	0	0.128026384	0	0	0	0.113905182	0.125575945	0	0	0	0.131203902	0	0.126367098	0.10763816	0	0	0.13154583	0	0.117338064	0.116818562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12585597	0.124471273	0	0	0.117844716	0	0	0	0	0	0.132841034	0	0	0.131979147	0	0	0	0	0	0	0	0.134670325	0	0.11395953	0	0	0	0.133094507	0	0	0	0.110959117	0	0	0.131639714	0	0	0	0	0.101539634	0	0.082078861	0	0	0	0.120235608	0.10046997	0.119678176	0	0.118588342	0	21.75	0	0	0	0	0	0.114281592	0	0.10213267	0	0	0	0	0	7.159025232	0	0	0	0	0	0.125729189	0	0	0.114612983	0	0.11513878	0	0	0	0	0.122981297	0	0	0	0	0	0	0	0	0	0.119826499	0	0.126152964	0	0	0	0	0
0	7.714951065	0.127776767	0	0	21.75	6.876418159	0.124947963	0	0.10136107	0.091789676	0	0	0	0	0	0	0	0.126121579	0	0	0.127295695	0	0	0	0.134978491	0	0.101684559	0	0	0	6.742344717	0	0	0	0.125865235	0	0.127041839	0.133984894	0.132383022	0	0.128049022	0	0	0	0.113960766	0.125604226	0	0	0	0.131245323	0	0.126410432	0.10769651	0	0	0.131589582	0	0.117383632	0.116856694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12589748	0.124476679	0	0	0.118044358	0	0	0	0	0	0.132887446	0	0	0.132018046	0	0	0	0	0	0	0	0.134711695	0	0.114151976	0	0	0	0.133134231	0	0	0	0.110980625	0	0	0.131715159	0	0	0	0	0.101548982	0	0.082148782	0	0	0	0.120268583	0.100494987	0.1196939	0	0.118627557	0	21.75	0	0	0	0	0	0.114309352	0	0.102381364	0	0	0	0	0	7.090887222	0	0	0	0	0	0.125774676	0	0	0.114651818	0	0.115135607	0	0	0	0	0.123012259	0	0	0	0	0	0	0	0	0	0.119866051	0	0.126184914	0	0	0	0	0
0	7.647065381	0.127833373	0	0	21.75	6.833829044	0.124952503	0	0.101565834	21.75	0	0	0	0	0	0	0	0.126166185	0	0	0.127337348	0	0	0	0.13500304	0	0.101723763	0	0	0	6.705051604	0	0	0	0.12590126	0	0.127102222	0.134032551	0.132423501	0	0.128072036	0	0	0	0.114015788	0.125632809	0	0	0	0.131286975	0	0.126453505	0.107754268	0	0	0.131633461	0	0.117428913	0.116894839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125938715	0.124483141	0	0	0.118241711	0	0	0	0	0	0.132933471	0	0	0.132056876	0	0	0	0	0	0	0	0.134752848	0	0.114340444	0	0	0	0.133173849	0	0	0	0.111002503	0	0	0.131789502	0	0	0	0	0.10155919	0	0.082217082	0	0	0	0.120301244	0.100519975	0.119709837	0	0.118666339	0	15.7740643	0	0	0	0	0	0.114337006	0	0.102655945	0	0	0	0	0	7.025361172	0	0	0	0	0	0.125819487	0	0	0.114690115	0	0.115133346	0	0	0	0	0.123043442	0	0	0	0	0	0	0	0	0	0.119905039	0	0.126216594	0	0	0	0	0
0	7.581795193	0.127889047	0	0	21.75	6.793590052	0.124958171	0	0.101768695	21.75	0	0	0	0	0	0	0	0.126210495	0	0	0.127378757	0	0	0	0.135027978	0	0.101779203	0	0	0	6.669205855	0	0	0	0.125937085	0	0.127161917	0.134079639	0.132463809	0	0.128095406	0	0	0	0.114070267	0.125661673	0	0	0	0.131328831	0	0.126496324	0.107811451	0	0	0.131677445	0	0.117473914	0.116932985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125979666	0.124490586	0	0	0.118436765	0	0	0	0	0	0.132979105	0	0	0.132095616	0	0	0	0	0	0	0	0.134793771	0	0.11452506	0	0	0	0.133213342	0	0	0	0.111024713	0	0	0.131862765	0	0	0	0	0.101570212	0	0.082283838	0	0	0	0.120333607	0.100544938	0.119725978	0	0.118704712	0	7.271820642	0	0	0	0	0	0.114364561	0	0.102926161	0	0	0	0	0	6.962943802	0	0	0	0	0	0.125863659	0	0	0.114727901	0	0.115131957	0	0	0	0	0.123074826	0	0	0	0	0	0	0	0	0	0.119943492	0	0.126248018	0	0	0	0	0
0	7.519039669	0.127943832	0	0	21.75	6.754904373	0.124964908	0	0.101969629	21.75	0	0	0	0	0	0	0	0.126254516	0	0	0.127419927	0	0	0	0.135053281	0	0.101827309	0	0	0	0	0	0	0	0.125972719	0	0.127220945	0.134126182	0.132503949	0	0.128119108	0	0	0	0.114101927	0.1256908	0	0	0	0.131370863	0	0.126538894	0.107868078	0	0	0.131721517	0	0.117518638	0.116971124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126020335	0.124498955	0	0	0.118629525	0	0	0	0	0	0.133024354	0	0	0.132134259	0	0	0	0	0	0	0	0.134834464	0	0.114705952	0	0	0	0.133252705	0	0	0	0.111047229	0	0	0.131934978	0	0	0	0	0.101581999	0	0.082349119	0	0	0	0.120365683	0.100569873	0.119772804	0	0.118742688	0	7.200990909	0	0	0	0	0	0.114392017	0	0.103192097	0	0	0	0	0	6.902918512	0	0	0	0	0	0.125907216	0	0	0.114765198	0	0.115131395	0	0	0	0	0.123106389	0	0	0	0	0	0	0	0	0	0.119981432	0	0.126279195	0	0	0	0	0
0	7.45870143	0.127968088	0	0	21.75	0	0.12497265	0	0.102168611	21.75	0	0	0	0	0	0	0	0.126298252	0	0	0.127460859	0	0	0	0.13507892	0	0.101881473	0	0	0	0	0	0	0	0.126008164	0	0.127279321	0.134172196	0.132543918	0	0.128143119	0	0	0	0.11413392	0.125720165	0	0	0	0.13141304	0	0.126581217	0.107924159	0	0	0.131765651	0	0.117563084	0.11700924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126060724	0.124508193	0	0	0.118851147	0	0	0	0	0	0.133069224	0	0	0.132172798	0	0	0	0	0	0	0	0.134874924	0	0.114883245	0	0	0	0.133291933	0	0	0	0.111078223	0	0	0.132006173	0	0	0	0	0.101594508	0	0.082403154	0	0	0	0.12039748	0.10059478	0.119818656	0	0.118780282	0	7.132880958	0	0	0	0	0	0.114419376	0	0.103457111	0	0	0	0	0	6.845193011	0	0	0	0	0	0.125950185	0	0	0.114802022	0	0.115131619	0	0	0	0	0.123138106	0	0	0	0	0	0	0	0	0	0.12001888	0	0.126310132	0	0	0	0	0
0	7.40068728	0.127992651	0	0	21.75	0	0.124981343	0	0.102365623	21.75	0	0	0	0	0	0	0	0.126341709	0	0	0.127501559	0	0	0	0.135104873	0	0.101934908	0	0	0	0	0	0	0	0.126077032	0	0.127337064	0.134217699	0.132583717	0	0.128167417	0	0	0	0.114166221	0.125749752	0	0	0	0.13145534	0	0.126623298	0.107979711	0	0	0.131809832	0	0.117607258	0.117047324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126100844	0.124518259	0	0	0.119069317	0	0	0	0	0	0.133113731	0	0	0.132211236	0	0	0	0	0	0	0	0.134915159	0	0.115057066	0	0	0	0.133331028	0	0	0	0.111109172	0	0	0.132076389	0	0	0	0	0.101607711	0	0.082456231	0	0	0	0.120429026	0.100619673	0.119863597	0	0.118817523	0	7.067387162	0	0	0	0	0	0.114446656	0	0.1037179	0	0	0	0	0	6.788963431	0	0	0	0	0	0.125992606	0	0	0.114838412	0	0.115132605	0	0	0	0	0.123169975	0	0	0	0	0	0	0	0	0	0.120055872	0	0.126340852	0	0	0	0	0
0	7.344906964	0.128017491	0	0	21.75	0	0.124990925	0	0.102560644	21.75	0	0	0	0	0	0	0	0.126384887	0	0	0.127542024	0	0	0	0.135131111	0	0.101987637	0	0	0	0	0	0	0	0.12614444	0	0.127363693	0.134262705	0.132623342	0	0.128191978	0	0	0	0.114198799	0.125779536	0	0	0	0.131497732	0	0.126665135	0.10803474	0	0	0.131854035	0	0.117651155	0.117085359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126140665	0.124529071	0	0	0.119284072	0	0	0	0	0	0.13315785	0	0	0.132249536	0	0	0	0	0	0	0	0.134955138	0	0.115227495	0	0	0	0.133369955	0	0	0	0.11114004	0	0	0.132145621	0	0	0	0	0.101621514	0	0.082508335	0	0	0	0.120460274	0.100644497	0.119907616	0	0.118854369	0	7.004404689	0	0	0	0	0	0.114473803	0	0.10397449	0	0	0	0	0	6.73560055	0	0	0	0	0	0.126034448	0	0	0.114874328	0	0.115134263	0	0	0	0	0.123201921	0	0	0	0	0	0	0	0	0	0.120092373	0	0.126371307	0	0	0	0	0
0	7.291274353	0.12804259	0	0	21.75	0	0.12500135	0	0.102712679	21.75	0	0	0	0	0	0	0	0.126427794	0	0	0.127582258	0	0	0	0.135157616	0	0.102039687	0	0	0	0	0	0	0	0.126210457	0	0.127390874	0.13430723	0.132662794	0	0.128216785	0	0	0	0.11423163	0.125809503	0	0	0	0.131540197	0	0.126706734	0.108089262	0	0	0.131898246	0	0.117694779	0.117123339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1261802	0.124540592	0	0	0.119495488	0	0	0	0	0	0.133201594	0	0	0.1322877	0	0	0	0	0	0	0	0.134994868	0	0.115394651	0	0	0	0.13340872	0	0	0	0.111170829	0	0	0.132213906	0	0	0	0	0.101635881	0	0.082561639	0	0	0	0.120491237	0.100669254	0.119950758	0	0.118890834	0	6.943836844	0	0	0	0	0	0.114500823	0	0.104226969	0	0	0	0	0	6.684277953	0	0	0	0	0	0.126075735	0	0	0.114909791	0	0.11513656	0	0	0	0	0.123233929	0	0	0	0	0	0	0	0	0	0.120128403	0	0.126401507	0	0	0	0	0
